﻿key,source,target
/0FB066AC41F17D6E7AD6A5BB2A9606BA,"Any Target Experiments found in this greybox are merely representations. Their locations should be randomized as described in the LDD, unless that presents too many complications.",在此灰盒中发现的任何目标实验仅作为表示，其位置应按照LDD中的描述随机生成，除非这会引起过多复杂问题。
/0FB0C4634400F9A07836F2920178098A,BlueStripe,蓝色条纹
/0FB2314A4A32CC3CCBA1C3A8884C8CFB,"(Event Tags 2-4) A refridgerator blocks the players path, and after completing a series of interactions they will be able to progress past it.",(事件标签 2-4) 一台冰箱阻挡了玩家的路径，完成一系列互动后，他们将能够继续前进。
/0FF6A3F046BC826962CA4E8DF94F76BE,Dead,死亡
/0FFEFB1C46790440F73DCD8C228DB1CD,Yarnaby,亚娜比
/1006ED2C4FB2DC57DDFC17A3411B7D9C,Cole Journal: Entry #4,科尔日志:第 #4 条
/100EFBB5420CAAF74FFF76874127355F,Get up.,站起来。
/1024856A413D702283BF3B95AC80072B,03_Environment_I,03_环境_I
/1029BC8F41306E9CA087B69440DAC962,WARNING,警告
/103129BD4BB2CB11B02939B3AFA9B956,Valve Wheels,阀门轮
/107325784FD0EBD5EBADD38E05AC3E1F,06_SafeHaven_C3,06_安全避难所_C3
/1076C3C744A3F249E210D68E91DBAAE3,Shipping & Receiving,发货与接收
/107F153E4FD6D8497066AA917ADBAAAE,Old equipment from Playtime’s original mining operations,来自欢乐时光原始采矿作业的旧设备
/10829D244C18F328FBE108A433F629C1,03_PrisonCellBlocks_Default,03_监狱牢房区_默认
/108880D44A05D7A5E54A4F8770C05C42,Sound Trigger,音效触发器
/1092CB2543873D0B52EB4FA08F8F3CAA,Lift Control Room,电梯控制室
/10AF6E9540F47CA8A1F14093A85064DA,"WARNING!
TEMPERATURE CRITICAL","警告!
温度严重"
/10B406214376EEB90544258226E9CBA0,VHS tape about burnable objects here.,关于此处可燃物的录像带
/10C279C24AC9E0C6FD1630AC3444CCB2,Logo fade-out duration,标志淡出持续时间
/10CBCE6E455AF31C9679238F15C330AF,This is out of bounds,此区域超出界限。
/10CCB31F49D8C6FCFE48488C59F83F23,"Electrical
Circuit
System","Electrical
Circuit
System"
/10D003824DFCFF9DB20520BE3179099A,GearMachine On,齿轮机器启动
/10E592D34C59AF8623A5D9BBB194EF24,LS_DoctorsDomain_Section2_CableCut,LS_博士领域_第二区域_切断电缆
/10E99847426C767BF62F2CAF4F0BBD25,Interrogation Room Dialogue,审讯室对话
/1117A98648C3C628616F7698362C42ED,%,
/112D737E4BE37406B3BA0E8AFCB86576, {Object Name} is INVALID,{对象名称}无效
/113E464B414DB7E3315BD48BA0BEF8CD,Most doors in ch3,第3章的大部分门
/116239C941B79E6854606FB1DF3DD400,RedStripe,红色条纹
/1170F3234D0EF5763F8589A8CDDFD137,06_SafeHaven_I1,06_安全避难所_I1
/117F77CB48D94A2B597743BD5CFF43F7,02_Environment_C,02_环境_C
/11865EBA4A31E6557C7B989F1752B5F3,Sand,沙子
/1186D98F4DDF7B511AC0E29ED279B8FF,Tour Guide,导游
/118A30024AF1CD31685719875DB0B17C,Riley is chosen,莱利被选中
/11A8F4174AC5790178524AB6F4EBCDB1,Freeze and Saw Doey to Defeat Him,冻结并用锯子锯掉多伊以击败他。
/11AC407C499A9E886614A6AD375CD504,06_SafeHaven_C,06_安全避难所_C
/11B2351E49764BE554862FBFEC99E999,TilesDamaged,TilesDamaged
/11C636414FAFEBF2C588BF9F1BD88055,Experiment 828 Recording,实验828录音
/11E3FEB34B168EDDF6F8A2BE05B1D11A,Concept Artist,概念艺术家
/11E7EFF142F2E019E43E93ACFA653E31,Interact,互动
/11EECE804990B0013ECFDEAB078A52C1,"External
Resistor
Receiver","外部
电阻器
接收器"
/122BD0944F8D4703DAB27E9766EC2961,"Revisit the idea of having a unique containment asset for the hand upgrade.

What does ""upgrading the hand"" actually look like?","重新考虑为手掌升级配备唯一限制资产的想法。

""升级手掌""到底是什么样?"
/124862E34A95EC1D45228FBA59196F6B,LS_NorthwestCellBlockOpen,LS_西北牢房区开启
/1255D3BF4FC2C25509B38B83A3E5418C,{Object}::{FunctionName} -- {Info},{Object}::{FunctionName} -- {Info}
/126CCF084310ECF527D4B39B628A9449,Guard #1,警卫 #1
/1292B9AD4E52E917847127BAD534FFA0,Test Note,测试笔记
/12B96A6D4A745EBB950B4FB61C13149A,The Perfume Department,香水部
/12C02C124BD072768DD33A945798E160,PPLS_NightmareCritter_GasMaskDisposal,PPLS_噩梦生物_防毒面具处理
/12CF1C534C0932E79733A4BE5F4D20CC,Playtime.Objectives.Objective12,游戏时间.目标.目标12
/12D89B3F402341C30946698BA6906B3E,LeanCover,倾斜掩护
/12EA150A45CFD9382F3F9FB5BA983D14,Filters dangerous toxins using disposable cartridges,使用一次性滤芯过滤危险毒素
/12F48A3247CFA4FE3371A4AF855E7BD2,"WARNING!
PRESSURE CRITICAL","警告!
压力严重"
/1348AC204638F4399F42B7B7A109D37E,Flashlight: <input id="/PoppyPlugin/Core/Input/Actions/IA_Flashlight.IA_Flashlight"></>,手电筒: <input id="/PoppyPlugin/Core/Input/Actions/IA_Flashlight.IA_Flashlight"></>
/134E350642C73A3AB70641A73786A231,Doey Stalker,多伊跟踪者
/136AB5934436F895330F939A268C4818,"(Event Tag 5) Once the player is done exploring and completing side quests, they head through the infirmary to exit Safe Haven into the Sewers.",(事件标签5) 玩家完成探索并完成支线任务后，通过医务室离开安全天堂进入下水道。
/137A4043423598A69CBA8F8F69FD39E7,Make Your Way to the Doctor,前往博士处
/138BA76B4A53777675A7CCA4FB34A048,Experiment #1001,实验#1001
/13A234BF432877F65F379FA4AE7AE583,A word of warning for the unwary,给粗心者的警告
/13A934C840F2B2A8BAD4B4A771EAD956,"Surgical
Saws","外科
电锯"
/13C50982427D4D470394B9937E9B8AC0,"POPPY LEADS YOU TO THE GRAVE

YOU FIGHT NOT TO SURVIVE 

BUT TO DIE

SEE WHERE THIS HAS GOTTEN YOU


IT’S NOT TOO LATE TO CHANGE YOUR MIND

JOIN US

AND WE WILL SPARE YOUR LIVES


YOU HAVE 24 HOURS

WE WILL NOT MAKE THIS OFFER AGAIN","罂粟引你走向坟墓

你并非为生存而战

而是为死亡而战

看看这让你落得了什么下场


现在改变主意还为时不晚

加入我们

我们会饶你们一命


你有24小时

我们不会再提此条件"
/13D6837D4C4278168A91E8900CF03962,Kid,孩子
/13D9DB48418B886F515F0FBB8F3E42B9,Shake,震动
/13E0A03D43AB141A8A6E1892AF81B209,Studio,工作室
/13FA6F6E422B793A858AF696869CFC61,PROGRESS,进度
/1442733E416160BEDE9206B2D9C72AC2,Spline Moveable Object,样条曲线可移动物体
/144E90AD4939563C85FE37AF8E522D06,LS_DisableDepots,LS_禁用仓库
/14938A3D4E22D7B3E8BF53864537DC5B,Finance,财务
/14E8801A4FCDD61407895D9CAF33A258,03_Environment_A1,03_环境_A1
/14F1E92349E68DEBB07DBBA60FE532B1,Do not delete this :),不要删除这个 :)
/14FF7AD7459AFC3B33263790A217A47D,16_Environment_F,16_环境_F
/1521B28B4171096CB9D969868D4BEA7F,Rolling Credits,滚动字幕
/155A49784B34BE70B185A781D68CC1E8,Load Save Game,加载存档游戏
/155D5086496DD4CE98FAB8887E229B22,correct gear,正确齿轮
/1572969646DCFC3E23ADCD9A510F6F95,This,这个
/15866F0C4FAD6328DA04BBBC1DB7493A,_,
/15AAD71E412682DEF2260BAB26AD0763,Bury it all.,埋葬所有。
/15B6F0834F44FD29F803C3AF89402423,Long hallway from resource hub from tunnel,从隧道通往资源枢纽的长走廊
/15C085DC4E666D00CC1ED28526565096,Vignette,渐晕
/15CC2901467CFDF8C61849A188DA03A0,Room check,房间检查
/15CE6EDD460B36BA4E6A4981B8E86F8E,Yes,是
/15DEC41146A0633B8A352694C075E5C1,%,
/15F5356D48EC59DFA28DED9D7E103567,Searchlights,探照灯
/162F81CB4184936C52519193B7FA4C4D,Scientist #1,科学家#1
/1635FA5E40F4290985F7428D90270EC3,7,
/163BF1F14841613C71320D8FAC00A99B,Rich,里奇
/163F6AB945FA787BB2C6B79DAC2879DE,%,
/165D43AB4DF9161EF3CE2FA00CBC36D2,Dirt,污垢
/1668B2FC473A8BAEDCFE28846E5BA6D9,14_Environment_A1,14_环境_A1
/167FF5394451089B0D089DB2D1D1A457,Long hallway with glass,带玻璃的长走廊
